Auto_Date,Auto_Time,Vehicle_ID,Crash_ID,Vehicle_Type,Impacting_VehOrObject,Veh_Reg_Number,Veh_Make,Veh_Model,Veh_Model_Year,Veh_TrafficViolation,Veh_Manoeuvre_at_Crash,Veh_Loading_Condition,Veh_Mechanical_Failure,Veh_Hazardous_Cargo,Vehicle_Fire,Veh_Disposition,Combo48
25-Aug-22,12:36 PM,2519,1619,MTW - Motorcycle Heavy,Unknown,DL 8BR 8975,,,,,,,,,,,
25-Aug-22,12:36 PM,2520,1620,MTW - Scooter/Moped,Bus,DL 3SEA5911,,,,,,,,,,,
25-Aug-22,12:36 PM,2521,1620,Bus (DTC Delhi),MTW - Scooter/Moped,DL 1PC 9505,,,,,,,,,,,
25-Aug-22,12:36 PM,2522,1621,"Car - SUV, Passenger",Pedestrian,PB  01N 0278,,,,,,,,,,,
25-Aug-22,12:36 PM,2523,1622,MTW - Motorcycle Light,Unknown,DL 8SEE 3967,,,,,,,,,,,
25-Aug-22,12:36 PM,2524,1622,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2525,1623,Truck (Generic),Pedestrian,DL 1M 9385,,,,,,,,,,,
25-Aug-22,12:36 PM,2526,1624,Two_Axle Heavy Commercial Vehicle,Construction Vehicle,DL 1LV 8583,,,,,,,,,,,
25-Aug-22,12:36 PM,2527,1624,Construction Vehicle,Two_Axle Heavy Commercial Vehicle,NL 01AB 8992,,,,,,,,,,,
25-Aug-22,12:36 PM,2528,1625,"Car - Van, Passenger",Pedestrian,DL 12CC 9846,,,,,,,,,,,
25-Aug-22,12:36 PM,2529,1626,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2530,1627,MTW - Scooter/Moped,Unknown,DL 3SEK 1900,,,,,,,,,,,
25-Aug-22,12:36 PM,2531,1627,Unknown,MTW - Scooter/Moped,,,,,,,,,,,,
25-Aug-22,12:36 PM,2532,1628,Bus,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2533,1629,"Car - SUV, Passenger",Unknown,,,,,,,,,,,,
25-Aug-22,12:36 PM,2534,1630,MTW - Motorcycle Light,Unknown,DL 3SDT 9294,,,,,,,,,,,
25-Aug-22,12:36 PM,2535,1630,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2536,1631,"Car - Van, Passenger",Mini Bus,DL 3CAZ 1225,,,,,,,,,,,
25-Aug-22,12:36 PM,2537,1631,Mini Bus,"Car - Van, Passenger",DL 1VA 9633,,,,,,,,,,,
25-Aug-22,12:36 PM,2538,1632,"Car - Van, Passenger",Pedestrian,HR 55U 0454,,,,,,,,,,,
25-Aug-22,12:36 PM,2539,1633,MTW - Motorcycle Light,Median,,,,,,,,,,,,
25-Aug-22,12:36 PM,2540,1634,MTW - Motorcycle Light,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2541,1635,Two_Axle Heavy Commercial Vehicle,Pedestrian,HR 55M 9114,,,,,,,,,,,
25-Aug-22,12:36 PM,2542,1636,MTW - Motorcycle Light,Pedestrian,DL 9SBS 9352,,,,,,,,,,,
25-Aug-22,12:36 PM,2543,1637,Bicycle,"Car - Van, Passenger",,,,,,,,,,,,
25-Aug-22,12:36 PM,2544,1637,"Car - Van, Passenger",Bicycle,DL 12C 1873,,,,,,,,,,,
25-Aug-22,12:36 PM,2545,1638,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2546,1639,MTW - Motorcycle Light,Unknown,HR 87C 3209,,,,,,,,,,,
25-Aug-22,12:36 PM,2547,1639,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2548,1640,"Car - SUV, Passenger",Pedestrian,DL 12CA 3467,,,,,,,,,,,
25-Aug-22,12:36 PM,2549,1641,MTW - Motorcycle Light,Unknown,DL 8SBP 2079,,,,,,,,,,,
25-Aug-22,12:36 PM,2550,1641,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2551,1642,MTW - Motorcycle Light,Unknown,DL 3SDW 4661,,,,,,,,,,,
25-Aug-22,12:36 PM,2552,1642,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2553,1643,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2554,1644,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2555,1645,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2556,1646,Car - Passenger,Pedestrian,HR 26CM 1319,,,,,,,,,,,
25-Aug-22,12:36 PM,2557,1647,MTW - Motorcycle Light,Unknown,DL 3SDF 5141,,,,,,,,,,,
25-Aug-22,12:36 PM,2558,1648,MTW - Scooter/Moped,Bus,DL 12SF 1779,,,,,,,,,,,
25-Aug-22,12:36 PM,2559,1648,Bus,MTW - Scooter/Moped,HR 55 F 1071,,,,,,,,,,,
25-Aug-22,12:36 PM,2560,1649,MTW - Motorcycle Light,Unknown,DL 5SBG 7981,,,,,,,,,,,
25-Aug-22,12:36 PM,2561,1649,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2562,1650,MTW - Motorcycle Light,Unknown,,,,,,,,,,,,
25-Aug-22,12:36 PM,2563,1650,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2564,1651,MTW - Motorcycle Light,Unknown,DL 3SAV 1919,,,,,,,,,,,
25-Aug-22,12:36 PM,2565,1651,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2566,1652,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2567,1653,MTW - Motorcycle Light,Median,DL 12SF 2358,,,,,,,,,,,
25-Aug-22,12:36 PM,2568,1654,MTW - Motorcycle Light,Unknown,DL 3SCK 1345,,,,,,,,,,,
25-Aug-22,12:36 PM,2569,1654,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2570,1655,Car - Passenger,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2571,1656,MTW - Scooter/Moped,Unknown,DL 3SAU 4423,,,,,,,,,,,
25-Aug-22,12:36 PM,2572,1656,Unknown,MTW - Scooter/Moped,,,,,,,,,,,,
25-Aug-22,12:36 PM,2573,1657,Mini Bus,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2574,1658,MTW - Motorcycle Light,Unknown,DL 9SAC 3457,,,,,,,,,,,
25-Aug-22,12:36 PM,2575,1658,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2576,1659,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2577,1660,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2578,1661,"Car - Van, Passenger",Two_Axle Heavy Commercial Vehicle,DL 7CF 9784,,,,,,,,,,,
25-Aug-22,12:36 PM,2579,1661,Two_Axle Heavy Commercial Vehicle,"Car - Van, Passenger",RJ 05GB 5161,,,,,,,,,,,
25-Aug-22,12:36 PM,2580,1662,MTW - Motorcycle Light,Truck (Generic),DL 3SEE 5713,,,,,,,,,,,
25-Aug-22,12:36 PM,2581,1662,Truck (Generic),MTW - Motorcycle Light,HR 38X 6498,,,,,,,,,,,
25-Aug-22,12:36 PM,2582,1663,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2583,1664,MTW - Motorcycle Light,Unknown,DL 4SCX 6373,,,,,,,,,,,
25-Aug-22,12:36 PM,2584,1665,MTW - Scooter/Moped,Unknown,DL 3SAZ 4476,,,,,,,,,,,
25-Aug-22,12:36 PM,2585,1665,Unknown,MTW - Scooter/Moped,,,,,,,,,,,,
25-Aug-22,12:36 PM,2586,1666,MTW - Scooter/Moped,Unknown,DL 11SV 2645,,,,,,,,,,,
25-Aug-22,12:36 PM,2587,1666,Unknown,MTW - Scooter/Moped,,,,,,,,,,,,
25-Aug-22,12:36 PM,2588,1667,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2589,1668,MTW - Motorcycle Light,Bus,DL 12SC 2315,,,,,,,,,,,
25-Aug-22,12:36 PM,2590,1668,Bus (Cluster),MTW - Motorcycle Light,DL 11PC 5439,,,,,,,,,,,
25-Aug-22,12:36 PM,2591,1669,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2592,1670,MTW - Motorcycle Light,Two-Axle Medium Commercial Vehicle,DL 3SBU 0740,,,,,,,,,,,
25-Aug-22,12:36 PM,2593,1670,Two-Axle Medium Commercial Vehicle,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2594,1671,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2595,1672,"Car - Van, Passenger",Unknown,HR 55 AD 1597,,,,,,,,,,,
25-Aug-22,12:36 PM,2596,1673,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2597,1674,"Car - SUV, Passenger",Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2598,1675,MTW - Motorcycle Light,Two-Axle Medium Commercial Vehicle,DL 3SCX 6476,,,,,,,,,,,
25-Aug-22,12:36 PM,2599,1675,Two-Axle Medium Commercial Vehicle,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2600,1676,Bicycle,"Car - Van, Passenger",,,,,,,,,,,,
25-Aug-22,12:36 PM,2601,1676,"Car - Van, Commercial",Bicycle,Dl 1Z 7663,,,,,,,,,,,
25-Aug-22,12:36 PM,2602,1677,MTW - Motorcycle Light,Two-Axle Medium Commercial Vehicle,DL  3SDX 5218,,,,,,,,,,,
25-Aug-22,12:36 PM,2603,1678,MTW - Motorcycle Light,Unknown,,,,,,,,,,,,
25-Aug-22,12:36 PM,2604,1679,MTW - Motorcycle Light,Truck (Generic),DL 3SDQ 8037,,,,,,,,,,,
25-Aug-22,12:36 PM,2605,1679,Truck (Generic),MTW - Motorcycle Light,HR 55H 8967,,,,,,,,,,,
25-Aug-22,12:36 PM,2606,1680,MTW - Motorcycle Light,MTW - Motorcycle Light,DL 3SEC 9523,,,,,,,,,,,
25-Aug-22,12:36 PM,2607,1680,MTW - Motorcycle Light,MTW - Motorcycle Light,DL 6SAL 9800,,,,,,,,,,,
25-Aug-22,12:36 PM,2608,1681,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2609,1682,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2610,1683,Bus (DTC Delhi),Pedestrian,DL 1PC 7719,,,,,,,,,,,
25-Aug-22,12:36 PM,2611,1684,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2612,1685,MTW - Motorcycle Light,Unknown,DL 8SCM 1706,,,,,,,,,,,
25-Aug-22,12:36 PM,2613,1686,MTW - Motorcycle Light,Unknown,DL 12SK 6151,,,,,,,,,,,
25-Aug-22,12:36 PM,2614,1687,"Car - SUV, Commercial",Two_Axle Heavy Commercial Vehicle,DL 1LM 9950,,,,,,,,,,,
25-Aug-22,12:36 PM,2615,1687,Two_Axle Heavy Commercial Vehicle,"Car - SUV, Commercial",DL 1LAB 2760,,,,,,,,,,,
25-Aug-22,12:36 PM,2616,1688,"Car - Van, Passenger",Pedestrian,DL 12CQ 9963,,,,,,,,,,,
25-Aug-22,12:36 PM,2617,1689,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2618,1690,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2619,1691,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2620,1692,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2621,1693,MTW - Scooter/Moped,Unknown,DL 7SBT 6198,,,,,,,,,,,
25-Aug-22,12:36 PM,2622,1694,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2623,1695,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2624,1696,MTW - Motorcycle Light,Unknown,DL 3SCX 2791,,,,,,,,,,,
25-Aug-22,12:36 PM,2625,1696,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2626,1697,Truck (Generic),Pedestrian,DL 1LS 7597,,,,,,,,,,,
25-Aug-22,12:36 PM,2627,1698,Intermediate Commercial Vehicle,Pedestrian,DL 2W 5692,,,,,,,,,,,
25-Aug-22,12:36 PM,2628,1699,"Car - Van, Passenger",Pedestrian,HR 02U 0070,,,,,,,,,,,
25-Aug-22,12:36 PM,2629,1700,Three Wheeler - Goods,Pedestrian,DL 1LQ 4490,,,,,,,,,,,
25-Aug-22,12:36 PM,2630,1701,MTW - Motorcycle Heavy,Pedestrian,DL 12SP 2260,,,,,,,,,,,
25-Aug-22,12:36 PM,2631,1702,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2632,1703,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2633,1704,MTW - Motorcycle Light,Two-Axle Medium Commercial Vehicle,DL 12SM 4568,,,,,,,,,,,
25-Aug-22,12:36 PM,2634,1704,Two-Axle Medium Commercial Vehicle,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2635,1705,Bicycle,Mini Bus,,,,,,,,,,,,
25-Aug-22,12:36 PM,2636,1705,Mini Bus,Bicycle,DL 1VC 0439,,,,,,,,,,,
25-Aug-22,12:36 PM,2637,1706,MTW - Motorcycle Light,Two_Axle Heavy Commercial Vehicle,DL 3SBD 1388,,,,,,,,,,,
25-Aug-22,12:36 PM,2638,1706,Two_Axle Heavy Commercial Vehicle,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2639,1707,Truck (Generic),Pedestrian,HR 55K 3417,,,,,,,,,,,
25-Aug-22,12:36 PM,2640,1708,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2641,1709,MTW - Scooter/Moped,Unknown,DL 12SP 0848,,,,,,,,,,,
25-Aug-22,12:36 PM,2642,1709,Unknown,MTW - Scooter/Moped,,,,,,,,,,,,
25-Aug-22,12:36 PM,2643,1710,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2644,1711,MTW - Motorcycle Light,Barrier,DL 3SDF 9258,,,,,,,,,,,
25-Aug-22,12:36 PM,2645,1712,MTW - Scooter/Moped,Unknown,DL 12SM 5640,,,,,,,,,,,
25-Aug-22,12:36 PM,2646,1712,Unknown,MTW - Scooter/Moped,,,,,,,,,,,,
25-Aug-22,12:36 PM,2647,1713,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2648,1714,MTW - Scooter/Moped,"Car - Van, Passenger",DL 125K 6610,,,,,,,,,,,
25-Aug-22,12:36 PM,2649,1714,"Car - Van, Passenger",MTW - Scooter/Moped,HR 26BX 2834,,,,,,,,,,,
25-Aug-22,12:36 PM,2650,1715,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2651,1716,Car - Passenger,Unknown,DL 13CA 4322,,,,,,,,,,,
25-Aug-22,12:36 PM,2652,1716,Unknown,Car - Passenger,,,,,,,,,,,,
25-Aug-22,12:36 PM,2653,1717,MTW - Motorcycle Light,Unknown,DL 3SAY 2553,,,,,,,,,,,
25-Aug-22,12:36 PM,2654,1717,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2655,1718,MTW - Motorcycle Light,Unknown,DL 3SEC 7582,,,,,,,,,,,
25-Aug-22,12:36 PM,2656,1718,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2657,1719,MTW - Motorcycle Light,Unknown,DL 6SAK 4570,,,,,,,,,,,
25-Aug-22,12:36 PM,2658,1719,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2659,1720,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2660,1721,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2661,1722,Bicycle,Car - Passenger,,,,,,,,,,,,
25-Aug-22,12:36 PM,2662,1722,"Car - SUV, Passenger",Bicycle,HR 30E 1081,,,,,,,,,,,
25-Aug-22,12:36 PM,2663,1723,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2664,1724,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2665,1725,Three Wheeler - Goods,Not Applicable,DL 1LU 8637,,,,,,,,,,,
25-Aug-22,12:36 PM,2666,1726,Two_Axle Heavy Commercial Vehicle,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2667,1726,MTW - Motorcycle Light,Two_Axle Heavy Commercial Vehicle,DL 8SCL 0531,,,,,,,,,,,
25-Aug-22,12:36 PM,2668,1727,Car - Passenger,Pedestrian,DL 3CCL 9976,,,,,,,,,,,
25-Aug-22,12:36 PM,2669,1728,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2670,1729,Bus,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2671,1730,MTW - Motorcycle Light,Two_Axle Heavy Commercial Vehicle,DL 8SBP 2946,,,,,,,,,,,
25-Aug-22,12:36 PM,2672,1730,Two_Axle Heavy Commercial Vehicle,MTW - Motorcycle Light,UP 16ET 5871,,,,,,,,,,,
25-Aug-22,12:36 PM,2673,1731,Car - Passenger,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2674,1732,MTW - Motorcycle Light,Truck (Generic),HR 51AU 5188,,,,,,,,,,,
25-Aug-22,12:36 PM,2675,1732,Truck (Generic),MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2676,1733,MTW - Motorcycle Light,Unknown,DL 3SCT 4586,,,,,,,,,,,
25-Aug-22,12:36 PM,2677,1733,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2678,1734,MTW - Motorcycle Heavy,Two_Axle Heavy Commercial Vehicle,DL 9SBJ 9109,,,,,,,,,,,
25-Aug-22,12:36 PM,2679,1734,Two_Axle Heavy Commercial Vehicle,MTW - Motorcycle Heavy,,,,,,,,,,,,
25-Aug-22,12:36 PM,2680,1735,Car - Passenger,Pedestrian,DL 2CAM 1777,,,,,,,,,,,
25-Aug-22,12:36 PM,2681,1736,Bicycle,Car - Passenger,,,,,,,,,,,,
25-Aug-22,12:36 PM,2682,1736,Car - Passenger,Bicycle,DL 7CG 5019,,,,,,,,,,,
25-Aug-22,12:36 PM,2683,1737,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2684,1738,MTW - Motorcycle Light,Unknown,DL 3SCX 6149,,,,,,,,,,,
25-Aug-22,12:36 PM,2685,1738,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2686,1739,MTW - Motorcycle Light,Pedestrian,DL 3SDK 9674,,,,,,,,,,,
25-Aug-22,12:36 PM,2687,1740,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2688,1741,"Car - Van, Commercial",Pedestrian,DL 1RT 6601,,,,,,,,,,,
25-Aug-22,12:36 PM,2689,1742,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2690,1742,MTW - Motorcycle Light,Unknown,,,,,,,,,,,,
25-Aug-22,12:36 PM,2691,1743,Three Wheeler - Passenger,Unknown,DL 1RQ 3431,,,,,,,,,,,
25-Aug-22,12:36 PM,2692,1744,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2693,1745,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2694,1746,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2695,1746,MTW - Motorcycle Light,Unknown,DL 1SAE 6363,,,,,,,,,,,
25-Aug-22,12:36 PM,2696,1747,"Car - Van, Passenger",Truck (Generic),DL 3CCP 3259,,,,,,,,,,,
25-Aug-22,12:36 PM,2697,1747,Truck (Generic),"Car - Van, Passenger",HR 38W 6039,,,,,,,,,,,
25-Aug-22,12:36 PM,2698,1748,MTW - Scooter/Moped,Median,DL 3SCF 4974,,,,,,,,,,,
25-Aug-22,12:36 PM,2699,1749,Two-Axle Medium Commercial Vehicle,Pedestrian,DL 1LX 7746,,,,,,,,,,,
25-Aug-22,12:36 PM,2700,1750,Bicycle,Three Wheeler - Passenger,,,,,,,,,,,,
25-Aug-22,12:36 PM,2701,1750,Three Wheeler - Passenger,Bicycle,,,,,,,,,,,,
25-Aug-22,12:36 PM,2702,1751,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2703,1752,MTW - Motorcycle Light,Unknown,DL 3SEE 8146,,,,,,,,,,,
25-Aug-22,12:36 PM,2704,1752,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2705,1753,MTW - Scooter/Moped,Unknown,DL 3SAN 5580,,,,,,,,,,,
25-Aug-22,12:36 PM,2706,1753,Unknown,MTW - Scooter/Moped,,,,,,,,,,,,
25-Aug-22,12:36 PM,2707,1754,MTW - Scooter/Moped,Unknown,DL 3SDD 9321,,,,,,,,,,,
25-Aug-22,12:36 PM,2708,1754,Unknown,MTW - Scooter/Moped,,,,,,,,,,,,
25-Aug-22,12:36 PM,2709,1755,Three Wheeler - Passenger,Median,DL 1RV 5895,,,,,,,,,,,
25-Aug-22,12:36 PM,2710,1756,"Car - Van, Passenger",Pedestrian,DL 3CBY 0841,,,,,,,,,,,
25-Aug-22,12:36 PM,2711,1757,MTW - Motorcycle Light,Unknown,DL 3SDK 3623,,,,,,,,,,,
25-Aug-22,12:36 PM,2712,1757,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2713,1758,MTW - Motorcycle Light,"Car - SUV, Passenger",DL 7SCE 2164,,,,,,,,,,,
25-Aug-22,12:36 PM,2714,1758,"Car - SUV, Passenger",MTW - Motorcycle Light,DL 7CM 4218,,,,,,,,,,,
25-Aug-22,12:36 PM,2715,1759,Bus (DTC Delhi),Pedestrian,DL 1PC 9572,,,,,,,,,,,
25-Aug-22,12:36 PM,2716,1760,Three Wheeler - Goods,Unknown,DL 1LL 0323,,,,,,,,,,,
25-Aug-22,12:36 PM,2717,1760,Unknown,Three Wheeler - Goods,,,,,,,,,,,,
25-Aug-22,12:36 PM,2718,1761,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2719,1762,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2720,1763,MTW - Scooter/Moped,MTW - Scooter/Moped,DL 9SS 3151,,,,,,,,,,,
25-Aug-22,12:36 PM,2721,1763,MTW - Scooter/Moped,MTW - Scooter/Moped,,,,,,,,,,,,
25-Aug-22,12:36 PM,2722,1764,MTW - Scooter/Moped,Unknown,DL 2SP  0487,,,,,,,,,,,
25-Aug-22,12:36 PM,2723,1764,Unknown,MTW - Scooter/Moped,,,,,,,,,,,,
25-Aug-22,12:36 PM,2724,1766,Car - Passenger,Pedestrian,HR 51AV 9884,,,,,,,,,,,
25-Aug-22,12:36 PM,2725,1767,MTW - Scooter/Moped,Unknown,HR 51BQ 3174,,,,,,,,,,,
25-Aug-22,12:36 PM,2726,1767,Unknown,MTW - Scooter/Moped,,,,,,,,,,,,
25-Aug-22,12:36 PM,2727,1768,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2728,1770,MTW - Scooter/Moped,Unknown,DL 3SDS 3839,,,,,,,,,,,
25-Aug-22,12:36 PM,2729,1770,Unknown,MTW - Scooter/Moped,,,,,,,,,,,,
25-Aug-22,12:36 PM,2730,1771,Bicycle,Bus,,,,,,,,,,,,
25-Aug-22,12:36 PM,2731,1771,Bus,Bicycle,DL 1P 1964,,,,,,,,,,,
25-Aug-22,12:36 PM,2732,1772,MTW - Motorcycle Light,Unknown,DL 3SCL 2665,,,,,,,,,,,
25-Aug-22,12:36 PM,2733,1772,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:36 PM,2734,1773,"Car - SUV, Passenger",Pedestrian,DL 3CBD 8652,,,,,,,,,,,
25-Aug-22,12:36 PM,2735,1774,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2736,1775,MTW - Motorcycle Light,Truck (Generic),DL 4SCG 8221,,,,,,,,,,,
25-Aug-22,12:36 PM,2737,1775,Truck (Generic),MTW - Motorcycle Light,HR 55T 3692,,,,,,,,,,,
25-Aug-22,12:36 PM,2738,1776,Two_Axle Heavy Commercial Vehicle,MTW - Scooter/Moped,HR 61C 3207,,,,,,,,,,,
25-Aug-22,12:36 PM,2739,1776,MTW - Scooter/Moped,Two_Axle Heavy Commercial Vehicle,DL 12SL 6564,,,,,,,,,,,
25-Aug-22,12:36 PM,2740,1777,MTW - Scooter/Moped,Unknown,DL 5SCF 8010,,,,,,,,,,,
25-Aug-22,12:36 PM,2741,1777,Unknown,MTW - Scooter/Moped,,,,,,,,,,,,
25-Aug-22,12:36 PM,2742,1778,MTW - Motorcycle Light,Car - Passenger,DL 3SCC 3411,,,,,,,,,,,
25-Aug-22,12:36 PM,2743,1778,Car - Passenger,MTW - Motorcycle Light,DL 2CAU 6111,,,,,,,,,,,
25-Aug-22,12:36 PM,2744,1779,Three Wheeler - Goods,Car - Passenger,DL 1LN 9684,,,,,,,,,,,
25-Aug-22,12:36 PM,2745,1779,Car - Passenger,Three Wheeler - Goods,DL 7CN 6413,,,,,,,,,,,
25-Aug-22,12:36 PM,2746,1780,Car - Passenger,Pedestrian,DL 9CT 6694,,,,,,,,,,,
25-Aug-22,12:36 PM,2747,1781,Three Wheeler - Passenger,Unknown,DL 1NCR 0986,,,,,,,,,,,
25-Aug-22,12:36 PM,2748,1782,Car - Passenger,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2749,1783,Car - Passenger,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2750,1784,MTW - Scooter/Moped,Unknown,DL 3SEC 2948,,,,,,,,,,,
25-Aug-22,12:36 PM,2751,1784,Unknown,MTW - Scooter/Moped,,,,,,,,,,,,
25-Aug-22,12:36 PM,2752,1785,Three Wheeler - Passenger,Unknown,DL 1RV 1499,,,,,,,,,,,
25-Aug-22,12:36 PM,2753,1786,Truck (Generic),Pedestrian,HR 55Q 3144,,,,,,,,,,,
25-Aug-22,12:36 PM,2754,1787,Two_Axle Heavy Commercial Vehicle,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2755,1788,MTW - Motorcycle Light,Unknown,DL 35BE 1850,,,,,,,,,,,
25-Aug-22,12:36 PM,2756,1789,Two_Axle Heavy Commercial Vehicle,Pedestrian,DL 1GC 3816,,,,,,,,,,,
25-Aug-22,12:36 PM,2757,1790,MTW - Motorcycle Light,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:36 PM,2758,1791,Agricultural Tractor,Pedestrian,UP 82P 1490,,,,,,,,,,,
25-Aug-22,12:36 PM,2759,1792,Light Commercial Vehicle,Unknown,DL 2W 1220,,,,,,,,,,,
25-Aug-22,12:36 PM,2760,1792,Unknown,Light Commercial Vehicle,,,,,,,,,,,,
25-Aug-22,12:36 PM,2761,1793,Two-Axle Medium Commercial Vehicle,MTW - Motorcycle Light,,,,,,,,,,,,
